5.954110013999073999e+04 1.552348270475560454e+01 8.031411101694590701e-03 3.462951422457791750e+00
5.954110061529073573e+04 1.555080717607078356e+01 7.712950211487198081e-03 3.494799565837116706e+00
5.954110109044444107e+04 1.554798132701808555e+01 7.574479033093322634e-03 3.357975658071109315e+00
5.954110156579074101e+04 1.555189203338504633e+01 7.588225441044761134e-03 3.409294528384711587e+00
5.954110204113703367e+04 1.553886848789019481e+01 7.779891923440575459e-03 3.400513575693901558e+00
5.954110251726295974e+04 1.554646373130749559e+01 9.002555750724856171e-03 3.371355346946967035e+00
5.954110300337592344e+04 1.555066493482386392e+01 9.525143914429747005e-03 3.318243518464691011e+00
5.954110348994444212e+04 1.555084907415897355e+01 7.757090866126494649e-03 3.501459521543123454e+00
5.954110396532546292e+04 1.554251973413555987e+01 7.643361384763451560e-03 3.421787027540251547e+00
5.954110445214444189e+04 1.555903789786704650e+01 7.784960493340509560e-03 3.397588119766555170e+00
5.954110491579074005e+04 1.554683700207245067e+01 7.717398465689130800e-03 3.419298718134477166e+00
5.954110540259073605e+04 1.553105958648852081e+01 7.743004149360713413e-03 3.493910197237364734e+00
5.954110586633703497e+04 1.553650816532797840e+01 7.687111195319513979e-03 3.371166246474779360e+00
5.954110634149074031e+04 1.553189170667653940e+01 7.811441818144128531e-03 3.515504950028145004e+00
5.954110681673703220e+04 1.554790511555235355e+01 7.527320413060777093e-03 3.300599788983144656e+00
5.954110729189073754e+04 1.553997369018478025e+01 7.895495466675676172e-03 3.495850200172947897e+00
5.954110776704444288e+04 1.554312931821571908e+01 7.817177173995654496e-03 3.479967854139852435e+00
5.954110824233286985e+04 1.553995533768659598e+01 7.776510705566176164e-03 3.433800249729281440e+00
5.954110871759073780e+04 1.553948575477667404e+01 7.770830988141672925e-03 3.388851825214845626e+00
5.954110918119073904e+04 1.555013594725496873e+01 7.839868738956343869e-03 3.459320472340489339e+00
5.954110966804443888e+04 1.554296434699149998e+01 7.864058949015430636e-03 3.482686696494119882e+00
5.954111014327916928e+04 1.553636946721571022e+01 8.022433509592481748e-03 3.538448337461496340e+00
5.954111061869074183e+04 1.552283178488918125e+01 8.212118194611735603e-03 3.670885747753391826e+00
5.954111108229073579e+04 1.552972621074021298e+01 7.963424546637133325e-03 3.604726086568160959e+00
5.954111156919073983e+04 1.554257153662883439e+01 8.069947485042465452e-03 3.578234514903808172e+00
5.954111204434444517e+04 1.554493081102531171e+01 8.012776332783322700e-03 3.443564915138604743e+00
5.954111250803287112e+04 1.553763518699149770e+01 8.065242867008850375e-03 3.480228775193297430e+00
5.954111298329073907e+04 1.554557293283601815e+01 8.118508508780951372e-03 3.495955740619276497e+00
5.954111345879073633e+04 1.553578497580506834e+01 8.041997990663523818e-03 3.489233288078509077e+00
5.954111393403703551e+04 1.554112968167877895e+01 8.177560481962034902e-03 3.582075647323890166e+00
5.954111440969073738e+04 1.553476978268179209e+01 8.049449850363217529e-03 3.519356818458481140e+00
5.954111488499074039e+04 1.553136331453849905e+01 8.135735973815262645e-03 3.533311284045224987e+00
5.954111537183703331e+04 1.553601261589426663e+01 8.261176949674486902e-03 3.421062203618780106e+00
5.954111584703703556e+04 1.552220180907184854e+01 9.056922230909985813e-03 3.406197223847496680e+00
5.954111632229074166e+04 1.554804228222969797e+01 8.745955390319090986e-03 3.468865695195381793e+00
5.954111679747916787e+04 1.552132843034240040e+01 9.156874643947649287e-03 3.502593478972197527e+00
5.954111727259073814e+04 1.555254806597619321e+01 9.648879218394992158e-03 3.373010932528141215e+00
5.954111774789074116e+04 1.553516101850849296e+01 9.366272753931889281e-03 3.438983199028446514e+00
5.954111822342222149e+04 1.554280670702488720e+01 9.200206306998455139e-03 3.517655991750261002e+00
5.954111872159074119e+04 1.553828901051973688e+01 8.354397473002895050e-03 3.467565044395044538e+00
5.954111919683703309e+04 1.556018637567815155e+01 8.320082330456975497e-03 3.420316359447097110e+00
5.954111966053703509e+04 1.555364438131324434e+01 8.312161791101798855e-03 3.485094070886062934e+00
5.954112014739074220e+04 1.554337661774863832e+01 8.436069638015825101e-03 3.539869943360205440e+00
5.954112061113703385e+04 1.553379277287036331e+01 8.550636113222088303e-03 3.518432298330460561e+00
5.954112109787917143e+04 1.555031750344939034e+01 8.854441055627833290e-03 3.661972728711404113e+00
5.954112157323703286e+04 1.552520677464711163e+01 8.737407333429075135e-03 3.618122761224499939e+00
5.954112204933703470e+04 1.552908504661071198e+01 8.742879362278601491e-03 3.488317114343754355e+00
5.954112252453703695e+04 1.555337355599276528e+01 8.789363690861442396e-03 3.526207413110742817e+00
5.954112299979073578e+04 1.553420338132150746e+01 8.600441869164117750e-03 3.522573206452237926e+00
5.954112347514444264e+04 1.552155076211625406e+01 8.876030877576646799e-03 3.621406051103473356e+00
5.954112396203703247e+04 1.556672052339188994e+01 8.719718004644888207e-03 3.515290729473804721e+00
5.954112443729073857e+04 1.553083527509790684e+01 1.044084819799710913e-02 3.428836704092216969e+00
5.954112491259074159e+04 1.553387098362454921e+01 1.058777714200263668e-02 3.538669121415629615e+00
5.954112538782545744e+04 1.553668170450351838e+01 1.233104957685924805e-02 3.496780110003120168e+00
5.954112586299073882e+04 1.553680250464110912e+01 1.400026336317524399e-02 3.275546567974751078e+00
5.954112633829074184e+04 1.556186395391950938e+01 1.006190995282242422e-02 3.392381649350181494e+00
5.954112681363703450e+04 1.555869468377190046e+01 1.083554602752473742e-02 3.493388684712487979e+00
5.954112729027222667e+04 1.556566222078575024e+01 1.000716902266416374e-02 3.714639066762416508e+00
5.954112777562545671e+04 1.556320001859520730e+01 9.438813316048570018e-03 3.646054631311880456e+00
5.954112823932962783e+04 1.553372961818468312e+01 9.004084369482330888e-03 3.616601675240153302e+00
5.954112872609074111e+04 1.554628022560799749e+01 9.277347769932109411e-03 3.587705414892361055e+00
5.954112920129073609e+04 1.555410337817459876e+01 9.479381997546486652e-03 3.702865444214142876e+00
5.954112968873888894e+04 1.552772538202760977e+01 9.783425297483510155e-03 3.707518180043677170e+00
5.954113017484443844e+04 1.551577776815101828e+01 9.435680927235587032e-03 3.686193750634209287e+00
5.954113065014444146e+04 1.553360625777128057e+01 1.069129401918544192e-02 3.578099707826194020e+00
5.954113112539074064e+04 1.555712902388356156e+01 1.776065141150218185e-02 3.471657216675794189e+00
5.954113160059073562e+04 1.554589290341890973e+01 1.516456501542077367e-02 3.541131620752128395e+00
5.954113207577916910e+04 1.554075038382912055e+01 2.310941359457724040e-02 3.331380874341593579e+00
5.954113255109074089e+04 1.555074829816741122e+01 2.047920455796412367e-02 3.325224590827037474e+00
5.954113539074444270e+04 1.549372794519521435e+01 2.564724086383154619e-02 3.394844209376416178e+00
5.954113586599074188e+04 1.558256457803408956e+01 1.886726072995207823e-02 3.620864098843602275e+00
5.954113634114443994e+04 1.559893339917472233e+01 2.099149733308846091e-02 3.359972079058168859e+00
5.954113681643287418e+04 1.551556220018272292e+01 2.927489144832235227e-02 3.108771069273677856e+00
5.954113729164444521e+04 1.551997762289007454e+01 1.520637543853787209e-02 3.723532498545455649e+00
5.954113776684444019e+04 1.553539182851784162e+01 1.994440963586762566e-02 3.624050098826262278e+00
5.954113824209073937e+04 1.554250434669065584e+01 1.856091807495127005e-02 3.451588216314014801e+00
5.954113871798101900e+04 1.555160301909928933e+01 2.105860963761903640e-02 3.323939946845485327e+00
5.954113919369073847e+04 1.552977296633193305e+01 1.488738692015096655e-02 3.526660851136454777e+00
5.954113966894444457e+04 1.552647022703671276e+01 1.519808012466874331e-02 3.659668936358850377e+00
5.954114016739073850e+04 1.554316696512452367e+01 1.182561817255388913e-02 3.695954584822630284e+00
5.954114063099073974e+04 1.552665148444590848e+01 1.265761142007843475e-02 3.727931116644866982e+00
5.954114110622546286e+04 1.555069123157577948e+01 1.131465990216197828e-02 3.753603605322731074e+00
5.954114158153703465e+04 1.551339222110655847e+01 1.482052605431852764e-02 3.764055895502894433e+00
5.954114205679074075e+04 1.549642922484328622e+01 1.912699063042647488e-02 3.511782315138896049e+00
5.954114253199073573e+04 1.554020158140070507e+01 1.565799930436643367e-02 3.668278797723139029e+00
5.954114299573703465e+04 1.554138779986214303e+01 1.235456361814482075e-02 3.842716876833961681e+00
5.954114350564443885e+04 1.550890122164371121e+01 2.061796183624138232e-02 4.702712016784098559e+00
5.954114397179074149e+04 1.557994681298865025e+01 2.313779292042347779e-02 3.318198457642069776e+00
5.954114448169073876e+04 1.564222513323763053e+01 2.875343060186352773e-02 3.091315152435281988e+00
5.954114639449073729e+04 1.551095588498446887e+01 3.809158330159218009e-02 3.269079898752169644e+00
5.954114687080185104e+04 1.550701828134547355e+01 2.907404495144259512e-02 3.152045500843804415e+00
5.954114735653703246e+04 1.556430692643649749e+01 1.986860622938985479e-02 3.464087679368505590e+00
5.954114783172545867e+04 1.551932740596759608e+01 2.579997507392299549e-02 3.350475492883718154e+00
5.954114830814814923e+04 1.552863319481364357e+01 1.713962379063739550e-02 3.601326379191696070e+00
5.954114879483703407e+04 1.553575129413159672e+01 1.673249650204115813e-02 3.670198599798226713e+00
5.954114926999073941e+04 1.556895431855454603e+01 2.563940248474334827e-02 3.504549654433737338e+00
5.954114974527916638e+04 1.553922352319376010e+01 1.177323813861475867e-02 3.851084542065879024e+00
5.954115020889073639e+04 1.553200847438887244e+01 1.301895100907956258e-02 3.878822642555535882e+00
5.954115069680185115e+04 1.556363471475384053e+01 2.497365097266323469e-02 3.572376778657647467e+00
5.954115117149073922e+04 1.552826337639875298e+01 1.212610727119176057e-02 3.850145031578412702e+00
5.954115164664444455e+04 1.554405505668195353e+01 1.273783603259206511e-02 4.021514391359367835e+00
5.954115212183287076e+04 1.551272374711689039e+01 1.751269321326985248e-02 3.795695561725017431e+00
5.954115260948518699e+04 1.553289894845562813e+01 1.897088576131261001e-02 3.816691778877883134e+00
5.954115309549814265e+04 1.550688931042839158e+01 1.153085344667836853e-02 4.055083490680312153e+00
5.954115357074444182e+04 1.550109997864544908e+01 3.214426352704942424e-02 3.580732559972456652e+00
5.954115784824443836e+04 1.559321167636246841e+01 2.874938082675770543e-02 3.550524975037159692e+00
5.954115832353703445e+04 1.552849077284929891e+01 2.135757568015704197e-02 4.037893053566848245e+00
5.954115881039074156e+04 1.546281346832940429e+01 1.899326999328043372e-02 4.733506857064663897e+00
5.954115928559073654e+04 1.545524587956031581e+01 2.283528379223914370e-02 4.268783932775170875e+00
5.954116073437916930e+04 1.549925179947638476e+01 2.957749466133649530e-02 3.708937363933633602e+00
5.954116121028518683e+04 1.548207791040866965e+01 2.259902014766145342e-02 4.144279733673193356e+00
5.954116170804444118e+04 1.549208886031317434e+01 2.796965937653644874e-02 4.070965085255916271e+00
5.954116217159814551e+04 1.558386374893855830e+01 2.639448394730656636e-02 4.179614942321140170e+00
5.954116265839814150e+04 1.552259351846449142e+01 2.406360852726721969e-02 4.500067942305134849e+00
5.954116312203287089e+04 1.554414731865750632e+01 1.625124548737225116e-02 4.381490850496180478e+00
5.954116359729073883e+04 1.549609678910205801e+01 1.335534889875750197e-02 4.386208203139772444e+00
5.954116407365555642e+04 1.547948396404933646e+01 1.396924371421194057e-02 4.495082323129746982e+00
5.954116455934444093e+04 1.548000396381269894e+01 1.467112927545405864e-02 4.872336096660982108e+00
5.954116503537361132e+04 1.549693126155074907e+01 1.325705239533836802e-02 4.561968876543093465e+00
5.954116552154444071e+04 1.546562990008287031e+01 1.537857686361687390e-02 5.170114669483062642e+00
5.954116600839074090e+04 1.545908835741986564e+01 1.317169176412758512e-02 4.654030967115724948e+00
5.954116649524444074e+04 1.551152700637249460e+01 1.411289020627672607e-02 4.704080862730394053e+00
5.954116697054444376e+04 1.542738571715903362e+01 1.482672351003440532e-02 5.067604156083564071e+00
5.954116743413287622e+04 1.545892288938871673e+01 1.517652467524310302e-02 4.990867355178531639e+00
5.954116790944444074e+04 1.542342756475578547e+01 1.827411453459500124e-02 5.487068270009960891e+00
5.954116838459814608e+04 1.542605946128470684e+01 1.596733353051102075e-02 4.922968027848398265e+00
5.954116887199999474e+04 1.543772728760076518e+01 1.560546711562777779e-02 4.970695981959730503e+00
5.954116934664444125e+04 1.542588358235847679e+01 1.539325139322158566e-02 5.044451743282632350e+00
5.954116982332593034e+04 1.546476519628644652e+01 1.477618310459030346e-02 4.918571301934478335e+00
5.954117032084629318e+04 1.545257945979837189e+01 1.501430343619898980e-02 4.939378069835064444e+00
5.954117080714444455e+04 1.546768839743311119e+01 1.333783948942532729e-02 4.617425354884276523e+00
5.954117129399073747e+04 1.550284978309795392e+01 1.466620124868388449e-02 4.832452542372510429e+00
5.954117176908657711e+04 1.546229137130781695e+01 1.433756616926829333e-02 4.796732948777655103e+00
5.954117224453703238e+04 1.547567551897269844e+01 1.368998828425905569e-02 4.648819684316216616e+00
5.954117274289073976e+04 1.547852011863598420e+01 1.400369715756140214e-02 4.668704644205996068e+00
5.954117321804444509e+04 1.549298186616230311e+01 1.439532484307993847e-02 4.728603906486408270e+00
5.954117369343703467e+04 1.548134990182714077e+01 1.616379003595114910e-02 5.152306161222034220e+00
5.954117416869074077e+04 1.547989768049038162e+01 1.336327431619798931e-02 4.667244824036943740e+00
5.954117464393703267e+04 1.546040127818830712e+01 1.515364133499096447e-02 5.052336064528197390e+00
5.954117515393703798e+04 1.547805788322656362e+01 1.592988335267080113e-02 4.825438174623496224e+00
5.954117561749074230e+04 1.552842303989932837e+01 2.126015033353541653e-02 4.401169937814310096e+00
5.954117609277916927e+04 1.551475860768214332e+01 2.058431124866185249e-02 4.554446677548916078e+00
5.954117656809074106e+04 1.546877563577286452e+01 1.991839449539410320e-02 4.944346906384369689e+00
5.954117704329073604e+04 1.553876540777966753e+01 1.481263739137621792e-02 4.186600114760455682e+00
5.954117753004444239e+04 1.551283067129622850e+01 1.557962699749465205e-02 4.671641488618720750e+00
5.954117814447917044e+04 1.547239052632150802e+01 1.312725279329862542e-02 4.488147409107239305e+00
5.954117861974444531e+04 1.551398000321024284e+01 1.285356128620470349e-02 4.283436393870797332e+00
5.954117909494444029e+04 1.543207157419499609e+01 1.459899185846806266e-02 4.804089751973854128e+00
5.954117957024444331e+04 1.550833104828559605e+01 1.350725680120392659e-02 4.556524289258968352e+00
5.954118004549073521e+04 1.553028297560250159e+01 1.290644954895785873e-02 4.370355860245847879e+00
5.954118052063287178e+04 1.544485740654253192e+01 1.529025501670107888e-02 4.838395221428880788e+00
5.954118099589073972e+04 1.546986744748955189e+01 1.565719418728207801e-02 5.016215390270920338e+00
5.954118148375555029e+04 1.547095176745738598e+01 1.644552053444716874e-02 5.014226345617110780e+00
5.954118196949073899e+04 1.548133826098456822e+01 1.551137103658324808e-02 4.983981138742413108e+00
5.954118244464444433e+04 1.542410901277241564e+01 1.670862070185892903e-02 5.277793333205509363e+00
5.954118290834443906e+04 1.550965639270786234e+01 1.441243847237212196e-02 4.786417017613273650e+00
5.954118338354444131e+04 1.547157849758902337e+01 1.346575125307326523e-02 4.704739640301204062e+00
5.954118387044444535e+04 1.539541935523470784e+01 1.726292036892755274e-02 5.400257773721949484e+00
5.954118434569073725e+04 1.541463832848538296e+01 1.676090614177344271e-02 5.252023498784225808e+00
5.954118482083287381e+04 1.548871506093510320e+01 1.455864799655237456e-02 4.774019996573954927e+00
5.954118528529073956e+04 1.547172545636788143e+01 1.542572366376494981e-02 4.778950812165859929e+00
5.954118577213703247e+04 1.548816158210366467e+01 1.473991494672427516e-02 4.567840878077206845e+00
5.954118625899073959e+04 1.548424839433753419e+01 1.385197296920989175e-02 4.696955968617511523e+00
5.954118673447592300e+04 1.548164247681788908e+01 1.393642393599253335e-02 4.624623429410287478e+00
5.954118720959073835e+04 1.549731601017558802e+01 1.438379316814079011e-02 4.651331158997940030e+00
5.954118768474444369e+04 1.542593045733262613e+01 1.751884616372363992e-02 5.308134508226073578e+00
5.954118815994443867e+04 1.545808973742926540e+01 1.542885423848255888e-02 4.880486003939354056e+00
5.954118864683703578e+04 1.543481358029503703e+01 1.459083059708632217e-02 4.775831989010085543e+00
5.954118912207917310e+04 1.545915532354473676e+01 1.468290126428522559e-02 4.816892131774121566e+00
5.954118959729073686e+04 1.549558189708395517e+01 1.327388770668111451e-02 4.530895724431265315e+00
